#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ALDH3A2	AVP	9606.ENSP00000345774	9606.ENSP00000369647	0	0	0	0	0	0	0	0.406	0.406
ALDH3A2	COMT	9606.ENSP00000345774	9606.ENSP00000354511	0	0	0	0	0.064	0	0.152	0.368	0.455
ALDH3A2	MAOB	9606.ENSP00000345774	9606.ENSP00000367309	0.042	0	0	0	0.093	0	0.918	0.494	0.959
ALDH3B1	GSTA3	9606.ENSP00000473990	9606.ENSP00000211122	0	0	0	0	0.056	0.053	0.650	0.208	0.719
ALDH3B1	CYP26A1	9606.ENSP00000473990	9606.ENSP00000224356	0	0	0	0	0.057	0.045	0.138	0.121	0.226
ALDH3B1	GSTM2	9606.ENSP00000473990	9606.ENSP00000241337	0	0	0	0	0.055	0.053	0.650	0.129	0.691
ALDH3B1	BCO1	9606.ENSP00000473990	9606.ENSP00000258168	0	0	0	0	0.062	0	0	0.138	0.156
ALDH3B1	GSTT2B	9606.ENSP00000473990	9606.ENSP00000290765	0	0	0	0	0.049	0	0.650	0.231	0.721
ALDH3B1	HPGDS	9606.ENSP00000473990	9606.ENSP00000295256	0	0	0	0	0.055	0.053	0.650	0.185	0.710
ALDH3B1	RETSAT	9606.ENSP00000473990	9606.ENSP00000295802	0.057	0	0	0	0.099	0	0.245	0.138	0.373
ALDH3B1	UGT1A6	9606.ENSP00000473990	9606.ENSP00000303174	0	0	0	0	0.052	0	0	0.141	0.151
ALDH3B1	LRTOMT	9606.ENSP00000473990	9606.ENSP00000305742	0	0	0	0	0.064	0	0.911	0.174	0.925
ALDH3B1	GSTM1	9606.ENSP00000473990	9606.ENSP00000311469	0	0	0	0	0.055	0.053	0.650	0.129	0.690
ALDH3B1	CYP27C1	9606.ENSP00000473990	9606.ENSP00000334128	0	0	0	0	0.057	0.045	0.138	0.068	0.179
ALDH3B1	GSTA1	9606.ENSP00000473990	9606.ENSP00000335620	0	0	0	0	0.055	0.053	0.650	0.050	0.662
ALDH3B1	MAOA	9606.ENSP00000473990	9606.ENSP00000340684	0.042	0	0	0	0.051	0	0.918	0.417	0.950
ALDH3B1	ALDH9A1	9606.ENSP00000473990	9606.ENSP00000346827	0	0	0	0.667	0.058	0	0	0.243	0.257
ALDH3B1	COMT	9606.ENSP00000473990	9606.ENSP00000354511	0	0	0	0	0.083	0	0.911	0.452	0.951
ALDH3B1	MGST3	9606.ENSP00000473990	9606.ENSP00000356864	0	0	0	0	0.049	0	0.650	0.124	0.682
ALDH3B1	GSTA4	9606.ENSP00000473990	9606.ENSP00000360002	0	0	0	0	0.055	0.053	0.650	0.200	0.716
ALDH3B1	GSTA5	9606.ENSP00000473990	9606.ENSP00000360028	0	0	0	0	0.055	0.053	0.650	0.050	0.662
ALDH3B1	UGT1A7	9606.ENSP00000473990	9606.ENSP00000362525	0	0	0	0	0.052	0	0	0.157	0.167
ALDH3B1	AOX1	9606.ENSP00000473990	9606.ENSP00000363832	0	0	0	0	0.063	0	0	0.274	0.291
ALDH3B1	MAOB	9606.ENSP00000473990	9606.ENSP00000367309	0.042	0	0	0	0.051	0	0.918	0.382	0.948
ALDH3B1	AVP	9606.ENSP00000473990	9606.ENSP00000369647	0	0	0	0	0.045	0	0	0.407	0.409
ALDH3B1	MGST1	9606.ENSP00000473990	9606.ENSP00000379512	0	0	0	0	0.049	0	0.650	0.204	0.712
ALDH3B1	GSTP1	9606.ENSP00000473990	9606.ENSP00000381607	0	0	0	0	0.060	0.053	0.650	0.145	0.698
ALDH3B1	ALDH7A1	9606.ENSP00000473990	9606.ENSP00000387123	0	0	0	0.592	0	0	0	0.305	0.305
ALDH3B1	GSTA2	9606.ENSP00000473990	9606.ENSP00000420168	0	0	0	0	0.055	0.053	0.650	0.188	0.711
ALDH3B1	AWAT2	9606.ENSP00000473990	9606.ENSP00000421172	0	0	0	0	0.070	0	0	0.131	0.157
ALDH3B1	CYP2E1	9606.ENSP00000473990	9606.ENSP00000440689	0	0	0	0	0.057	0.045	0.910	0.301	0.935
ALDH3B1	DGAT1	9606.ENSP00000473990	9606.ENSP00000482264	0	0	0	0	0.053	0	0	0.141	0.153
ALDH3B1	ALDH3B2	9606.ENSP00000473990	9606.ENSP00000501254	0	0	0.050	0.981	0.049	0.592	0.900	0.059	0.959
ALDH3B2	GSTA3	9606.ENSP00000501254	9606.ENSP00000211122	0	0	0	0	0.069	0.053	0.650	0.188	0.716
ALDH3B2	CYP26A1	9606.ENSP00000501254	9606.ENSP00000224356	0	0	0	0	0.057	0.045	0.138	0.153	0.254
ALDH3B2	GSTM2	9606.ENSP00000501254	9606.ENSP00000241337	0	0	0	0	0.055	0.053	0.650	0.144	0.696
ALDH3B2	BCO1	9606.ENSP00000501254	9606.ENSP00000258168	0	0	0	0	0.049	0	0	0.189	0.195
ALDH3B2	GSTT2B	9606.ENSP00000501254	9606.ENSP00000290765	0	0	0	0	0.049	0	0.650	0.161	0.696
ALDH3B2	HPGDS	9606.ENSP00000501254	9606.ENSP00000295256	0	0	0	0	0.055	0.053	0.650	0.087	0.675
ALDH3B2	RETSAT	9606.ENSP00000501254	9606.ENSP00000295802	0.057	0	0	0	0.099	0	0.245	0.185	0.407
ALDH3B2	UGT1A6	9606.ENSP00000501254	9606.ENSP00000303174	0	0	0	0	0.096	0	0	0.150	0.200
ALDH3B2	LRTOMT	9606.ENSP00000501254	9606.ENSP00000305742	0	0	0	0	0.057	0	0.911	0.200	0.927
ALDH3B2	GSTM1	9606.ENSP00000501254	9606.ENSP00000311469	0	0	0	0	0.055	0.053	0.650	0.074	0.671
ALDH3B2	CYP27C1	9606.ENSP00000501254	9606.ENSP00000334128	0	0	0	0	0.057	0.045	0.138	0.068	0.179
ALDH3B2	GSTA1	9606.ENSP00000501254	9606.ENSP00000335620	0	0	0	0	0.055	0.053	0.650	0.050	0.662
ALDH3B2	MAOA	9606.ENSP00000501254	9606.ENSP00000340684	0.042	0	0	0	0.051	0	0.918	0.299	0.941
ALDH3B2	ALDH9A1	9606.ENSP00000501254	9606.ENSP00000346827	0	0	0	0.692	0.058	0	0	0.358	0.369
ALDH3B2	COMT	9606.ENSP00000501254	9606.ENSP00000354511	0	0	0	0	0.057	0	0.911	0.091	0.917
ALDH3B2	MGST3	9606.ENSP00000501254	9606.ENSP00000356864	0	0	0	0	0	0	0.650	0.154	0.691
ALDH3B2	GSTA4	9606.ENSP00000501254	9606.ENSP00000360002	0	0	0	0	0.056	0.053	0.650	0.108	0.684
ALDH3B2	GSTA5	9606.ENSP00000501254	9606.ENSP00000360028	0	0	0	0	0.055	0.053	0.650	0.095	0.678
ALDH3B2	AOX1	9606.ENSP00000501254	9606.ENSP00000363832	0	0	0	0	0.061	0	0	0.319	0.333
ALDH3B2	MAOB	9606.ENSP00000501254	9606.ENSP00000367309	0.042	0	0	0	0.051	0	0.918	0.250	0.936
ALDH3B2	AVP	9606.ENSP00000501254	9606.ENSP00000369647	0	0	0	0	0.048	0	0	0.322	0.327
ALDH3B2	MGST1	9606.ENSP00000501254	9606.ENSP00000379512	0	0	0	0	0	0	0.650	0.051	0.653
ALDH3B2	GSTP1	9606.ENSP00000501254	9606.ENSP00000381607	0	0	0	0	0.055	0.053	0.650	0.161	0.702
ALDH3B2	ALDH7A1	9606.ENSP00000501254	9606.ENSP00000387123	0	0	0	0.595	0.043	0	0	0.235	0.236
ALDH3B2	GSTA2	9606.ENSP00000501254	9606.ENSP00000420168	0	0	0	0	0.055	0.053	0.650	0.050	0.662
ALDH3B2	AWAT2	9606.ENSP00000501254	9606.ENSP00000421172	0	0	0	0	0.070	0	0	0.131	0.157
ALDH3B2	CYP2E1	9606.ENSP00000501254	9606.ENSP00000440689	0	0	0	0	0.057	0.045	0.910	0.220	0.928
ALDH3B2	DGAT1	9606.ENSP00000501254	9606.ENSP00000482264	0	0	0	0	0.041	0	0	0.192	0.192
ALDH7A1	CYP26A1	9606.ENSP00000387123	9606.ENSP00000224356	0	0	0	0	0.057	0.045	0.138	0.110	0.218
ALDH7A1	HPGDS	9606.ENSP00000387123	9606.ENSP00000295256	0	0	0	0	0.055	0.092	0	0.146	0.204
ALDH7A1	RETSAT	9606.ENSP00000387123	9606.ENSP00000295802	0.057	0	0	0	0.113	0	0.245	0.130	0.377
ALDH7A1	UGT1A6	9606.ENSP00000387123	9606.ENSP00000303174	0	0	0	0	0.054	0	0	0.148	0.161
ALDH7A1	UGT1A1	9606.ENSP00000387123	9606.ENSP00000304845	0	0	0	0	0.052	0	0	0.143	0.152
ALDH7A1	LRTOMT	9606.ENSP00000387123	9606.ENSP00000305742	0	0	0	0	0.062	0	0.152	0.167	0.280
ALDH7A1	GSTM1	9606.ENSP00000387123	9606.ENSP00000311469	0	0	0	0	0.069	0.074	0	0.221	0.270
ALDH7A1	CYP27C1	9606.ENSP00000387123	9606.ENSP00000334128	0	0	0	0	0.057	0.045	0.138	0.068	0.179
ALDH7A1	GSTA1	9606.ENSP00000387123	9606.ENSP00000335620	0	0	0	0	0.067	0.074	0	0.100	0.155
ALDH7A1	MAOA	9606.ENSP00000387123	9606.ENSP00000340684	0.042	0.007	0	0	0.074	0	0.918	0.313	0.943
ALDH7A1	ALDH9A1	9606.ENSP00000387123	9606.ENSP00000346827	0	0	0.089	0.714	0.160	0.112	0	0.206	0.389
ALDH7A1	COMT	9606.ENSP00000387123	9606.ENSP00000354511	0	0	0	0	0.057	0	0.152	0.177	0.285
ALDH7A1	GSTA4	9606.ENSP00000387123	9606.ENSP00000360002	0	0	0	0	0.096	0.074	0	0.100	0.181
ALDH7A1	UGT1A4	9606.ENSP00000387123	9606.ENSP00000362508	0	0	0	0	0.052	0	0	0.145	0.154
ALDH7A1	UGT1A8	9606.ENSP00000387123	9606.ENSP00000362549	0	0	0	0	0.052	0	0	0.144	0.153
ALDH7A1	AOX1	9606.ENSP00000387123	9606.ENSP00000363832	0	0	0	0	0.086	0	0	0.257	0.292
ALDH7A1	MAOB	9606.ENSP00000387123	9606.ENSP00000367309	0.042	0.010	0	0	0.049	0	0.918	0.358	0.945
ALDH7A1	ESD	9606.ENSP00000387123	9606.ENSP00000367992	0	0	0	0	0.104	0	0	0.184	0.238
ALDH7A1	AVP	9606.ENSP00000387123	9606.ENSP00000369647	0	0	0	0	0	0	0	0.221	0.221
ALDH7A1	DGAT1	9606.ENSP00000387123	9606.ENSP00000482264	0	0	0	0	0.041	0	0	0.259	0.259
ALDH7A1	CYP2E1	9606.ENSP00000387123	9606.ENSP00000440689	0	0	0	0	0.058	0.045	0.138	0.165	0.266
ALDH9A1	CYP26A1	9606.ENSP00000346827	9606.ENSP00000224356	0	0	0	0	0.067	0.045	0.138	0.167	0.275
ALDH9A1	GSTM2	9606.ENSP00000346827	9606.ENSP00000241337	0	0	0	0	0.086	0.053	0	0.099	0.152
ALDH9A1	GSTT2B	9606.ENSP00000346827	9606.ENSP00000290765	0	0	0	0	0	0	0	0.160	0.160
ALDH9A1	RETSAT	9606.ENSP00000346827	9606.ENSP00000295802	0.057	0	0	0	0.127	0	0.245	0.153	0.403
ALDH9A1	LRTOMT	9606.ENSP00000346827	9606.ENSP00000305742	0	0	0	0	0.057	0	0.152	0.088	0.207
ALDH9A1	GSTM1	9606.ENSP00000346827	9606.ENSP00000311469	0	0	0	0	0.081	0.053	0	0.120	0.167
ALDH9A1	CYP27C1	9606.ENSP00000346827	9606.ENSP00000334128	0	0	0	0	0.057	0.045	0.138	0.115	0.221
ALDH9A1	MAOA	9606.ENSP00000346827	9606.ENSP00000340684	0.042	0.035	0	0	0.057	0	0.918	0.274	0.939
ALDH9A1	ESD	9606.ENSP00000346827	9606.ENSP00000367992	0	0	0	0	0.114	0	0	0.092	0.161
ALDH9A1	GSTP1	9606.ENSP00000346827	9606.ENSP00000381607	0	0	0	0	0.063	0.053	0	0.134	0.166
ALDH9A1	MGST3	9606.ENSP00000346827	9606.ENSP00000356864	0	0	0	0	0.096	0	0	0.152	0.201
ALDH9A1	DGAT1	9606.ENSP00000346827	9606.ENSP00000482264	0	0	0	0	0.042	0	0	0.219	0.219
ALDH9A1	COMT	9606.ENSP00000346827	9606.ENSP00000354511	0	0	0	0	0.092	0	0.152	0.079	0.229
ALDH9A1	AVP	9606.ENSP00000346827	9606.ENSP00000369647	0	0	0	0	0	0	0	0.301	0.301
ALDH9A1	CYP2E1	9606.ENSP00000346827	9606.ENSP00000440689	0	0	0	0	0.057	0.045	0.138	0.209	0.304
ALDH9A1	AOX1	9606.ENSP00000346827	9606.ENSP00000363832	0	0	0	0	0.079	0	0	0.375	0.400
ALDH9A1	MAOB	9606.ENSP00000346827	9606.ENSP00000367309	0.042	0.048	0	0	0.063	0	0.918	0.273	0.940
AOX1	GSTA3	9606.ENSP00000363832	9606.ENSP00000211122	0	0	0	0	0.116	0	0	0.303	0.357
AOX1	CYP26A1	9606.ENSP00000363832	9606.ENSP00000224356	0	0	0	0	0.064	0	0.907	0.220	0.926
AOX1	GSTM2	9606.ENSP00000363832	9606.ENSP00000241337	0	0	0	0	0.069	0	0	0.257	0.279
AOX1	BCO1	9606.ENSP00000363832	9606.ENSP00000258168	0	0	0	0	0.086	0	0.900	0.272	0.927
AOX1	GSTT2B	9606.ENSP00000363832	9606.ENSP00000290765	0	0	0	0	0.082	0	0	0.188	0.223
AOX1	HPGDS	9606.ENSP00000363832	9606.ENSP00000295256	0	0	0	0	0.067	0	0	0.270	0.290
AOX1	RETSAT	9606.ENSP00000363832	9606.ENSP00000295802	0	0	0	0	0.049	0	0	0.229	0.235
AOX1	UGT1A6	9606.ENSP00000363832	9606.ENSP00000303174	0	0.003	0	0	0.066	0	0.909	0.415	0.946
AOX1	UGT1A1	9606.ENSP00000363832	9606.ENSP00000304845	0	0.005	0	0	0.061	0	0.909	0.373	0.941
AOX1	LRTOMT	9606.ENSP00000363832	9606.ENSP00000305742	0	0	0	0	0	0	0	0.152	0.152
AOX1	GSTM1	9606.ENSP00000363832	9606.ENSP00000311469	0	0	0	0	0.067	0	0	0.245	0.266
AOX1	GSTA1	9606.ENSP00000363832	9606.ENSP00000335620	0	0	0	0	0.108	0	0	0.252	0.305
AOX1	LRAT	9606.ENSP00000363832	9606.ENSP00000337224	0	0	0	0	0	0	0	0.158	0.157
AOX1	MAOA	9606.ENSP00000363832	9606.ENSP00000340684	0	0	0	0	0.088	0	0.900	0.468	0.947
AOX1	UGT2B15	9606.ENSP00000363832	9606.ENSP00000341045	0	0.002	0	0	0.066	0	0.907	0.373	0.941
AOX1	COMT	9606.ENSP00000363832	9606.ENSP00000354511	0	0	0	0	0	0	0	0.160	0.160
AOX1	MGST3	9606.ENSP00000363832	9606.ENSP00000356864	0	0	0	0	0	0	0	0.239	0.239
AOX1	GSTA4	9606.ENSP00000363832	9606.ENSP00000360002	0	0	0	0	0.102	0	0	0.282	0.327
AOX1	GSTA5	9606.ENSP00000363832	9606.ENSP00000360028	0	0	0	0	0.110	0	0	0.166	0.226
AOX1	UGT1A4	9606.ENSP00000363832	9606.ENSP00000362508	0	0.002	0	0	0.059	0	0.909	0.426	0.946
AOX1	UGT1A7	9606.ENSP00000363832	9606.ENSP00000362525	0	0.003	0	0	0.059	0	0.909	0.366	0.941
AOX1	UGT1A8	9606.ENSP00000363832	9606.ENSP00000362549	0	0.004	0	0	0.059	0	0.909	0.366	0.941
AOX1	MGST1	9606.ENSP00000363832	9606.ENSP00000379512	0	0	0	0	0.080	0	0	0.151	0.186
AOX1	AVP	9606.ENSP00000363832	9606.ENSP00000369647	0	0	0	0	0	0	0	0.290	0.290
AOX1	ESD	9606.ENSP00000363832	9606.ENSP00000367992	0	0	0	0	0.043	0	0	0.298	0.299
AOX1	GSTA2	9606.ENSP00000363832	9606.ENSP00000420168	0	0	0	0	0.109	0	0	0.272	0.324
AOX1	GSTP1	9606.ENSP00000363832	9606.ENSP00000381607	0	0	0	0	0.067	0	0	0.314	0.332
AOX1	CYP2E1	9606.ENSP00000363832	9606.ENSP00000440689	0	0	0	0	0.073	0	0.172	0.445	0.537
AOX1	MAOB	9606.ENSP00000363832	9606.ENSP00000367309	0	0	0	0	0.090	0	0.900	0.687	0.969
AVP	CYP26A1	9606.ENSP00000369647	9606.ENSP00000224356	0	0	0	0	0.067	0	0	0.359	0.376
AVP	BCO1	9606.ENSP00000369647	9606.ENSP00000258168	0	0	0	0	0	0	0	0.215	0.215
AVP	HPGDS	9606.ENSP00000369647	9606.ENSP00000295256	0	0	0	0	0.067	0	0	0.483	0.497
AVP	UGT1A6	9606.ENSP00000369647	9606.ENSP00000303174	0	0	0	0	0.056	0	0	0.250	0.261
AVP	UGT1A1	9606.ENSP00000369647	9606.ENSP00000304845	0	0	0	0	0.056	0	0	0.260	0.271
AVP	LRTOMT	9606.ENSP00000369647	9606.ENSP00000305742	0	0	0	0	0.068	0	0	0.247	0.268
AVP	GSTM1	9606.ENSP00000369647	9606.ENSP00000311469	0	0	0	0	0.067	0	0	0.214	0.235
AVP	GSTA1	9606.ENSP00000369647	9606.ENSP00000335620	0	0	0	0	0.067	0	0	0.137	0.160
AVP	LRAT	9606.ENSP00000369647	9606.ENSP00000337224	0	0	0	0	0	0	0	0.301	0.301
AVP	MAOA	9606.ENSP00000369647	9606.ENSP00000340684	0	0	0	0	0	0	0	0.385	0.385
AVP	UGT2B15	9606.ENSP00000369647	9606.ENSP00000341045	0	0	0	0	0.056	0	0	0.198	0.210
AVP	COMT	9606.ENSP00000369647	9606.ENSP00000354511	0	0	0	0	0.073	0	0	0.348	0.369
AVP	GSTA4	9606.ENSP00000369647	9606.ENSP00000360002	0	0	0	0	0.067	0	0	0.179	0.201
AVP	UGT1A4	9606.ENSP00000369647	9606.ENSP00000362508	0	0	0	0	0.056	0	0	0.250	0.261
AVP	UGT1A7	9606.ENSP00000369647	9606.ENSP00000362525	0	0	0	0	0.056	0	0	0.249	0.260
AVP	UGT1A8	9606.ENSP00000369647	9606.ENSP00000362549	0	0	0	0	0.056	0	0	0.260	0.271
AVP	MAOB	9606.ENSP00000369647	9606.ENSP00000367309	0	0	0	0	0	0	0	0.364	0.364
AVP	ESD	9606.ENSP00000369647	9606.ENSP00000367992	0	0	0	0	0	0	0	0.166	0.165
AVP	DGAT1	9606.ENSP00000369647	9606.ENSP00000482264	0	0	0	0	0.104	0	0	0.115	0.173
AVP	GSTP1	9606.ENSP00000369647	9606.ENSP00000381607	0	0	0	0	0.067	0	0	0.412	0.427
AVP	CYP2E1	9606.ENSP00000369647	9606.ENSP00000440689	0	0	0	0	0.061	0	0	0.770	0.774
AWAT2	CYP26A1	9606.ENSP00000421172	9606.ENSP00000224356	0	0	0	0	0.104	0	0.900	0.067	0.909
AWAT2	RETSAT	9606.ENSP00000421172	9606.ENSP00000295802	0	0	0	0	0	0	0.900	0.073	0.903
AWAT2	CYP27C1	9606.ENSP00000421172	9606.ENSP00000334128	0	0	0	0	0.054	0	0.900	0.041	0.901
AWAT2	LRAT	9606.ENSP00000421172	9606.ENSP00000337224	0	0	0	0	0	0	0	0.257	0.257
AWAT2	DGAT1	9606.ENSP00000421172	9606.ENSP00000482264	0	0	0	0	0	0.215	0.900	0.447	0.952
BCO1	GSTA3	9606.ENSP00000258168	9606.ENSP00000211122	0	0	0	0	0.087	0	0	0.210	0.248
BCO1	CYP26A1	9606.ENSP00000258168	9606.ENSP00000224356	0	0	0	0	0.058	0	0	0.552	0.560
BCO1	HPGDS	9606.ENSP00000258168	9606.ENSP00000295256	0	0	0	0	0.083	0	0	0.145	0.182
BCO1	CYP2E1	9606.ENSP00000258168	9606.ENSP00000440689	0	0	0	0	0.099	0	0	0.157	0.208
BCO1	PNPLA4	9606.ENSP00000258168	9606.ENSP00000370430	0	0	0	0	0.044	0	0	0.266	0.268
BCO1	CYP27C1	9606.ENSP00000258168	9606.ENSP00000334128	0	0	0	0	0	0	0	0.309	0.309
BCO1	DGAT1	9606.ENSP00000258168	9606.ENSP00000482264	0	0	0	0	0.103	0	0	0.279	0.326
BCO1	GSTP1	9606.ENSP00000258168	9606.ENSP00000381607	0	0	0	0	0.055	0	0	0.358	0.368
BCO1	RETSAT	9606.ENSP00000258168	9606.ENSP00000295802	0.050	0	0	0	0.055	0	0	0.539	0.550
BCO1	LRAT	9606.ENSP00000258168	9606.ENSP00000337224	0	0	0	0	0	0	0	0.744	0.744
COMT	CYP26A1	9606.ENSP00000354511	9606.ENSP00000224356	0	0	0	0	0.086	0	0	0.382	0.411
COMT	GSTM2	9606.ENSP00000354511	9606.ENSP00000241337	0	0	0	0	0.074	0	0	0.201	0.228
COMT	GSTT2B	9606.ENSP00000354511	9606.ENSP00000290765	0.053	0	0	0	0.057	0	0	0.234	0.256
COMT	HPGDS	9606.ENSP00000354511	9606.ENSP00000295256	0	0	0	0	0.074	0	0	0.370	0.391
COMT	UGT1A6	9606.ENSP00000354511	9606.ENSP00000303174	0	0	0	0	0.042	0.069	0.650	0.605	0.860
COMT	UGT1A1	9606.ENSP00000354511	9606.ENSP00000304845	0	0	0	0	0	0.069	0.650	0.577	0.850
COMT	LRTOMT	9606.ENSP00000354511	9606.ENSP00000305742	0	0	0.109	0.854	0	0	0.900	0.150	0.917
COMT	GSTM1	9606.ENSP00000354511	9606.ENSP00000311469	0	0	0	0	0.074	0	0	0.507	0.523
COMT	GSTA1	9606.ENSP00000354511	9606.ENSP00000335620	0	0	0	0	0.074	0	0	0.259	0.284
COMT	MAOA	9606.ENSP00000354511	9606.ENSP00000340684	0	0	0	0	0	0	0.910	0.963	0.996
COMT	UGT2B15	9606.ENSP00000354511	9606.ENSP00000341045	0	0	0	0	0	0.069	0.650	0.498	0.822
COMT	GSTA2	9606.ENSP00000354511	9606.ENSP00000420168	0	0	0	0	0.074	0	0	0.146	0.176
COMT	GSTA4	9606.ENSP00000354511	9606.ENSP00000360002	0	0	0	0	0.074	0	0	0.174	0.203
COMT	CYP2E1	9606.ENSP00000354511	9606.ENSP00000440689	0	0	0	0	0.067	0	0	0.388	0.405
COMT	GSTP1	9606.ENSP00000354511	9606.ENSP00000381607	0	0	0	0	0.099	0	0	0.525	0.553
COMT	UGT1A7	9606.ENSP00000354511	9606.ENSP00000362525	0	0	0	0	0	0.069	0.650	0.600	0.858
COMT	UGT1A4	9606.ENSP00000354511	9606.ENSP00000362508	0	0	0	0	0	0.069	0.650	0.602	0.859
COMT	UGT1A8	9606.ENSP00000354511	9606.ENSP00000362549	0	0	0	0	0	0.069	0.650	0.602	0.859
COMT	MAOB	9606.ENSP00000354511	9606.ENSP00000367309	0	0	0	0	0	0	0.910	0.966	0.996
CYP26A1	GSTA3	9606.ENSP00000224356	9606.ENSP00000211122	0	0	0	0	0.062	0	0	0.137	0.157
CYP26A1	GSTT2B	9606.ENSP00000224356	9606.ENSP00000290765	0	0	0	0	0	0	0	0.152	0.152
CYP26A1	MAOA	9606.ENSP00000224356	9606.ENSP00000340684	0	0	0	0	0	0	0	0.161	0.161
CYP26A1	MAOB	9606.ENSP00000224356	9606.ENSP00000367309	0	0	0	0	0	0	0	0.161	0.161
CYP26A1	HPGDS	9606.ENSP00000224356	9606.ENSP00000295256	0	0	0	0	0.061	0	0	0.151	0.169
CYP26A1	CYP2E1	9606.ENSP00000224356	9606.ENSP00000440689	0	0	0.235	0.568	0.062	0.054	0.098	0.215	0.433
CYP26A1	UGT1A8	9606.ENSP00000224356	9606.ENSP00000362549	0	0	0	0	0.067	0	0.670	0.129	0.709
CYP26A1	UGT1A7	9606.ENSP00000224356	9606.ENSP00000362525	0	0	0	0	0.067	0	0.670	0.129	0.709
CYP26A1	UGT1A4	9606.ENSP00000224356	9606.ENSP00000362508	0	0	0	0	0.067	0	0.670	0.141	0.713
CYP26A1	UGT1A1	9606.ENSP00000224356	9606.ENSP00000304845	0	0	0	0	0.074	0	0.670	0.142	0.715
CYP26A1	UGT2B15	9606.ENSP00000224356	9606.ENSP00000341045	0	0	0	0	0.073	0	0.670	0.142	0.715
CYP26A1	UGT1A6	9606.ENSP00000224356	9606.ENSP00000303174	0	0	0	0	0.081	0	0.670	0.151	0.721
CYP26A1	PNPLA4	9606.ENSP00000224356	9606.ENSP00000370430	0	0	0	0	0.055	0	0.900	0.087	0.906
CYP26A1	DGAT1	9606.ENSP00000224356	9606.ENSP00000482264	0	0	0	0	0	0.059	0.900	0.286	0.927
CYP26A1	CYP27C1	9606.ENSP00000224356	9606.ENSP00000334128	0	0	0.211	0.615	0	0.069	0.900	0.169	0.930
CYP26A1	RETSAT	9606.ENSP00000224356	9606.ENSP00000295802	0.047	0	0	0	0.067	0	0.900	0.337	0.933
CYP26A1	LRAT	9606.ENSP00000224356	9606.ENSP00000337224	0	0	0	0	0.088	0	0.900	0.718	0.972
CYP27C1	RETSAT	9606.ENSP00000334128	9606.ENSP00000295802	0.047	0	0	0	0	0	0.900	0.312	0.928
CYP27C1	CYP2E1	9606.ENSP00000334128	9606.ENSP00000440689	0	0	0.206	0.657	0.062	0.091	0	0.098	0.308
CYP27C1	PNPLA4	9606.ENSP00000334128	9606.ENSP00000370430	0	0	0	0	0	0	0.900	0	0.900
CYP27C1	DGAT1	9606.ENSP00000334128	9606.ENSP00000482264	0	0	0	0	0.055	0.048	0.900	0.090	0.907
CYP27C1	LRAT	9606.ENSP00000334128	9606.ENSP00000337224	0	0	0	0	0.049	0	0.900	0.226	0.920
CYP2E1	GSTA3	9606.ENSP00000440689	9606.ENSP00000211122	0	0	0	0	0.069	0.045	0.900	0.330	0.932
CYP2E1	GSTM2	9606.ENSP00000440689	9606.ENSP00000241337	0	0	0	0	0.072	0.045	0.900	0.387	0.938
CYP2E1	GSTT2B	9606.ENSP00000440689	9606.ENSP00000290765	0	0	0	0	0.055	0	0.900	0.339	0.932
CYP2E1	HPGDS	9606.ENSP00000440689	9606.ENSP00000295256	0	0	0	0	0.109	0.046	0.900	0.595	0.961
CYP2E1	RETSAT	9606.ENSP00000440689	9606.ENSP00000295802	0.047	0	0	0	0.054	0	0	0.138	0.155
CYP2E1	UGT1A6	9606.ENSP00000440689	9606.ENSP00000303174	0	0	0	0	0.069	0	0.909	0.796	0.981
CYP2E1	UGT1A1	9606.ENSP00000440689	9606.ENSP00000304845	0	0	0	0	0.073	0	0.909	0.673	0.970
CYP2E1	LRTOMT	9606.ENSP00000440689	9606.ENSP00000305742	0	0	0	0	0.067	0	0	0.295	0.314
CYP2E1	GSTM1	9606.ENSP00000440689	9606.ENSP00000311469	0	0	0	0	0.069	0.045	0.900	0.770	0.976
CYP2E1	GSTA1	9606.ENSP00000440689	9606.ENSP00000335620	0	0	0	0	0.074	0.045	0.900	0.452	0.945
CYP2E1	LRAT	9606.ENSP00000440689	9606.ENSP00000337224	0	0	0	0	0	0	0	0.157	0.157
CYP2E1	MAOA	9606.ENSP00000440689	9606.ENSP00000340684	0	0	0	0	0.062	0	0	0.355	0.369
CYP2E1	UGT2B15	9606.ENSP00000440689	9606.ENSP00000341045	0	0	0	0	0.081	0	0.905	0.550	0.957
CYP2E1	MGST3	9606.ENSP00000440689	9606.ENSP00000356864	0	0	0	0	0	0	0.900	0.446	0.942
CYP2E1	GSTA4	9606.ENSP00000440689	9606.ENSP00000360002	0	0	0	0	0.067	0.045	0.900	0.423	0.941
CYP2E1	GSTA5	9606.ENSP00000440689	9606.ENSP00000360028	0	0	0	0	0.067	0.045	0.900	0.239	0.923
CYP2E1	UGT1A4	9606.ENSP00000440689	9606.ENSP00000362508	0	0	0	0	0.067	0	0.909	0.680	0.970
CYP2E1	UGT1A7	9606.ENSP00000440689	9606.ENSP00000362525	0	0	0	0	0.067	0	0.909	0.669	0.969
